transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN04593,U04593,19.0,Other,10.52,2.5,0.7,2.99,8.16,175.0,173,12.2,Low,No,Severe,1
TXN04594,U04594,28.0,Female,3.43,5.5,1.35,1.87,7.73,50.0,55,6.15,Low,No,Moderate,1
TXN04595,U04595,26.0,Female,10.92,4.23,2.28,2.51,5.92,23.0,78,13.12,Medium,No,Moderate,1
TXN04596,U04596,26.0,Female,10.03,3.08,1.76,1.81,6.19,190.0,139,11.83,High,Yes,Severe,1
TXN04597,U04597,20.0,Male,6.66,3.49,1.6,1.5,7.9,179.0,91,7.19,High,Yes,Moderate,1
TXN04598,U04598,32.0,Female,9.48,1.43,3.85,1.11,6.26,156.0,18,10.52,Low,No,Severe,1
TXN04599,U04599,26.0,Male,3.23,4.45,2.38,5.52,7.25,117.0,100,3.78,Medium,No,Severe,1
TXN04600,U04600,26.0,Male,8.14,4.94,2.15,5.1,7.71,28.0,49,8.98,High,Yes,Severe,1
TXN04601,U04601,20.0,Other,8.97,4.75,3.51,5.96,7.36,68.0,121,11.02,High,Yes,Severe,1
TXN04602,U04602,26.0,Other,6.52,0.68,0.02,5.7,8.31,78.0,101,8.7,Low,No,Moderate,1
TXN04603,U04603,24.0,Female,3.72,1.38,3.72,0.86,8.86,,82,5.04,Low,Yes,,0
TXN04604,U04604,30.0,Female,3.94,1.49,1.34,3.4,7.7,174.0,139,5.34,Medium,No,,0
TXN04605,U04605,33.0,Other,11.95,5.63,3.36,2.84,6.39,182.0,26,14.01,Medium,Yes,,1
TXN04606,U04606,35.0,Other,11.62,5.43,2.21,2.07,5.86,141.0,64,14.1,Low,No,Severe,1
TXN04607,U04607,28.0,Other,5.64,3.04,3.58,5.58,6.58,,25,7.44,High,No,Mild,0
TXN04608,U04608,34.0,Male,9.03,2.22,3.17,5.24,5.78,204.0,74,11.85,Medium,No,Severe,1
TXN04609,U04609,20.0,Female,9.53,2.27,1.46,3.1,,41.0,179,10.89,Medium,Yes,Severe,1
TXN04610,U04610,35.0,Male,3.73,0.81,1.47,2.98,8.13,58.0,21,4.34,Medium,No,Mild,0
TXN04611,U04611,21.0,Male,6.8,4.69,1.11,4.42,6.34,122.0,117,8.89,High,Yes,Moderate,1
TXN04612,U04612,33.0,Other,6.01,4.32,2.15,3.33,,225.0,72,7.08,Low,No,Moderate,1
TXN04613,U04613,22.0,Female,6.22,2.07,1.3,3.68,5.24,,176,7.15,Low,No,Moderate,1
TXN04614,U04614,28.0,Male,4.87,3.25,1.79,4.34,38.31,,20,5.42,High,Yes,,0
TXN04615,U04615,18.0,Female,4.85,1.42,1.67,2.75,4.91,163.0,18,6.62,High,No,Mild,0
TXN04616,U04616,20.0,Female,6.52,5.86,3.81,4.32,8.0,108.0,15,7.39,High,No,Moderate,1
TXN04617,U04617,19.0,Male,9.82,1.35,3.25,3.66,6.13,71.0,109,10.83,Medium,Yes,Severe,1
TXN04618,U04618,32.0,Female,10.78,4.6,3.63,2.57,5.8,175.0,63,11.81,Low,Yes,Moderate,1
TXN04619,U04619,,Other,4.04,3.04,3.67,2.12,6.28,158.0,71,5.28,High,No,Mild,0
TXN04620,U04620,21.0,Other,7.39,2.28,1.82,4.67,8.63,44.0,48,10.29,Low,Yes,Moderate,1
TXN04621,U04621,25.0,Female,5.45,3.24,0.69,5.1,5.79,183.0,22,8.05,High,Yes,Mild,0
TXN04622,U04622,21.0,Other,5.68,2.59,2.24,4.55,7.63,155.0,162,7.58,Low,No,,0
TXN04623,U04623,,Other,7.01,2.66,0.64,3.39,7.63,235.0,120,8.05,Medium,No,Moderate,1
TXN04624,U04624,18.0,Male,3.61,0.87,2.4,4.91,,87.0,166,5.9,,Yes,Mild,0
TXN04625,U04625,28.0,Female,8.19,1.8,0.03,4.76,,89.0,160,10.52,Low,No,Severe,1
TXN04626,U04626,29.0,Male,9.1,3.73,0.4,2.22,7.97,38.0,16,9.94,High,Yes,Severe,1
TXN04627,U04627,32.0,Female,3.66,5.11,2.54,0.62,5.8,53.0,32,4.51,Low,Yes,Moderate,1
TXN04628,U04628,31.0,Female,7.87,3.85,1.41,0.94,8.54,154.0,87,9.75,Medium,No,Mild,0
TXN04629,U04629,28.0,Female,9.37,5.68,2.07,4.97,5.32,178.0,29,12.25,High,No,Severe,1
TXN04630,U04630,21.0,Female,7.14,0.6,3.85,2.61,5.47,207.0,51,9.19,High,No,Mild,0
TXN04631,U04631,18.0,Male,10.5,1.88,2.07,3.21,7.72,105.0,149,13.41,High,Yes,Severe,1
TXN04632,U04632,32.0,Male,10.89,4.0,0.22,3.06,4.6,98.0,148,11.88,Low,No,Severe,1
TXN04633,U04633,32.0,Male,10.88,5.33,1.45,1.67,5.21,235.0,93,11.92,Low,Yes,Severe,1
TXN04634,U04634,22.0,Female,6.04,2.84,3.14,2.17,5.45,80.0,50,8.78,Low,Yes,Mild,0
TXN04635,U04635,31.0,Other,5.31,3.16,3.71,5.72,5.62,34.0,169,8.25,High,No,,0
TXN04636,U04636,28.0,Male,9.26,0.84,2.34,1.08,4.7,250.0,45,11.49,Low,No,Severe,1
TXN04637,U04637,24.0,Male,3.32,4.7,2.34,0.79,7.11,249.0,76,5.87,Low,No,Moderate,1
TXN04638,U04638,34.0,Female,11.31,5.32,1.62,2.1,6.87,115.0,98,13.11,Medium,Yes,Moderate,1
TXN04639,U04639,23.0,Female,10.65,2.92,2.09,3.07,6.15,131.0,90,11.93,Low,Yes,Severe,1
TXN04640,U04640,28.0,Male,3.21,3.82,0.59,2.48,7.69,231.0,127,4.49,Medium,Yes,,0
TXN04641,U04641,20.0,Other,6.82,0.82,3.84,2.45,5.36,222.0,41,9.76,High,No,Mild,0
TXN04642,U04642,27.0,Female,4.63,0.62,3.66,1.72,5.93,245.0,142,6.25,Low,Yes,,0
TXN04643,U04643,19.0,Male,5.61,1.85,1.53,5.81,6.19,213.0,73,8.6,Medium,No,Mild,0
TXN04644,U04644,24.0,Other,9.58,1.6,1.19,3.16,6.61,130.0,70,10.24,High,No,Severe,1
TXN04645,U04645,29.0,Other,7.58,3.0,3.22,5.95,5.85,227.0,176,10.07,High,Yes,Moderate,1
TXN04646,U04646,35.0,Other,8.13,1.71,0.11,1.85,6.71,150.0,97,11.13,Low,No,Severe,1
TXN04647,U04647,22.0,Female,11.5,3.38,2.84,2.75,6.6,49.0,174,12.05,Medium,Yes,Severe,1
TXN04648,U04648,20.0,Other,3.89,4.44,3.79,2.44,8.11,31.0,141,6.72,High,Yes,Severe,1
TXN04649,U04649,30.0,Male,10.97,0.98,2.22,3.84,4.79,38.0,143,12.57,Low,No,Moderate,1
TXN04650,U04650,23.0,Other,10.94,3.29,2.57,2.46,6.33,185.0,81,11.91,Medium,Yes,Severe,1
TXN04651,U04651,20.0,Other,10.0,2.72,3.07,3.15,7.25,107.0,83,11.12,Low,No,Moderate,1
TXN04652,U04652,20.0,Male,8.44,,2.84,0.96,7.8,197.0,48,10.61,Low,No,Moderate,1
TXN04653,U04653,33.0,Other,10.04,1.19,3.8,2.51,8.24,50.0,61,11.14,Low,Yes,Severe,1
TXN04654,U04654,19.0,Female,5.92,4.42,3.82,1.62,8.87,40.0,128,6.76,Low,Yes,Severe,1
TXN04655,U04655,24.0,Other,9.94,0.87,0.28,4.31,7.93,206.0,131,12.62,High,Yes,Severe,1
TXN04656,U04656,24.0,Female,6.15,4.25,1.2,2.12,7.29,47.0,155,6.92,Low,Yes,Severe,1
TXN04657,U04657,32.0,Other,3.03,5.62,2.32,1.56,8.2,80.0,106,5.16,Low,No,Severe,1
TXN04658,U04658,18.0,Female,7.05,5.2,1.02,5.37,4.99,162.0,113,9.28,High,No,Moderate,1
TXN04659,U04659,35.0,Male,9.21,1.54,1.18,2.33,8.71,79.0,172,10.41,High,Yes,Severe,1
TXN04660,U04660,18.0,Male,10.37,2.92,2.13,1.88,8.48,190.0,147,11.56,High,No,Moderate,1
TXN04661,U04661,22.0,Female,4.45,4.46,3.92,4.27,5.08,161.0,28,6.01,Medium,No,Moderate,1
TXN04662,U04662,23.0,Female,7.04,1.56,2.91,5.0,5.64,89.0,104,9.76,Low,Yes,Moderate,1
TXN04663,U04663,33.0,Male,5.67,1.29,2.93,0.54,7.91,162.0,64,6.21,Low,No,Mild,0
TXN04664,U04664,33.0,Male,3.93,4.26,2.08,1.42,6.5,206.0,103,6.92,Low,Yes,Severe,1
TXN04665,U04665,28.0,Male,4.9,1.92,3.41,1.19,5.9,153.0,122,,High,Yes,,0
TXN04666,U04666,28.0,Male,10.64,5.28,0.88,0.64,8.81,66.0,129,13.48,Medium,No,Moderate,1
TXN04667,U04667,25.0,Male,7.66,3.21,0.44,5.6,8.49,106.0,150,10.36,High,No,Moderate,1
TXN04668,U04668,23.0,Male,4.64,0.95,2.73,3.95,5.22,205.0,26,5.22,Medium,Yes,,0
TXN04669,U04669,26.0,Female,4.2,5.61,0.19,1.74,8.22,142.0,178,5.23,Medium,No,Moderate,1
TXN04670,U04670,19.0,Female,10.14,1.19,1.26,4.5,5.58,70.0,118,11.58,High,No,Moderate,1
TXN04671,U04671,28.0,Other,7.57,4.52,3.68,3.89,7.23,142.0,153,9.81,Medium,Yes,Moderate,1
TXN04672,U04672,27.0,Other,5.64,2.23,1.28,4.33,7.18,147.0,142,6.61,Medium,No,,0
TXN04673,U04673,,Other,3.8,4.06,2.1,2.67,6.29,127.0,117,,Medium,Yes,Moderate,1
TXN04674,U04674,20.0,male,3.88,1.93,0.45,3.31,5.83,223.0,133,5.52,Medium,No,,0
TXN04675,U04675,26.0,Other,10.95,5.69,1.71,4.04,8.94,121.0,105,11.69,Low,No,Severe,1
TXN04676,U04676,26.0,Other,11.79,5.4,1.83,4.92,6.07,71.0,146,12.91,Medium,No,Moderate,1
TXN04677,U04677,24.0,Other,4.99,4.17,1.3,5.15,4.99,197.0,151,5.87,High,Yes,Moderate,1
TXN04678,U04678,27.0,Female,7.38,0.7,2.27,2.96,8.91,229.0,108,9.55,Medium,Yes,Mild,0
TXN04679,U04679,35.0,Female,9.15,1.77,3.69,1.92,5.91,144.0,163,11.76,High,Yes,Moderate,1
TXN04680,U04680,23.0,Other,10.63,1.06,1.15,3.77,8.67,74.0,101,12.73,High,Yes,Moderate,1
TXN04681,U04681,25.0,Other,3.76,4.53,2.81,4.29,6.82,134.0,82,6.47,LOW,No,Severe,1
TXN04682,U04682,32.0,Other,4.79,0.52,0.25,0.98,4.94,177.0,79,5.92,Low,Yes,Mild,0
TXN04683,U04683,33.0,Male,11.48,4.18,2.02,4.69,7.59,202.0,44,12.84,High,No,Severe,1
TXN04684,U04684,29.0,Male,9.76,0.92,0.26,4.93,7.93,169.0,91,12.05,,No,Moderate,1
TXN04685,U04685,33.0,Other,5.6,2.65,1.25,1.28,6.5,27.0,90,6.99,Low,Yes,Mild,0
TXN04686,U04686,24.0,Male,8.85,0.66,0.46,4.59,6.06,194.0,85,9.91,Low,Yes,Moderate,1
TXN04687,U04687,27.0,Male,8.81,3.7,0.72,2.71,8.25,50.0,53,10.67,Medium,No,Severe,1
TXN04688,U04688,30.0,Other,9.97,1.75,2.61,0.79,4.82,161.0,126,11.56,Low,No,Moderate,1
TXN04689,U04689,29.0,Female,10.43,2.97,0.07,1.67,5.75,31.0,114,11.61,,Yes,Moderate,1
TXN04690,U04690,34.0,Male,5.52,3.43,3.64,2.69,7.3,40.0,152,7.82,Medium,No,Mild,0
TXN04691,U04691,23.0,Female,3.72,1.81,2.28,0.69,7.21,184.0,67,6.11,Low,No,,0
TXN04692,U04692,22.0,Other,5.03,1.27,1.08,5.8,5.44,42.0,43,6.14,High,No,,0
TXN04693,U04693,28.0,Other,7.22,5.42,1.73,5.11,6.78,147.0,110,10.01,High,No,Moderate,1
TXN04694,U04694,19.0,Other,8.12,1.9,0.47,2.56,7.24,151.0,77,11.08,High,No,Severe,1
TXN04695,U04695,19.0,Female,4.1,4.93,2.01,3.55,7.92,136.0,127,5.92,Medium,Yes,Moderate,1
TXN04696,U04696,32.0,Other,9.9,4.89,2.45,0.73,7.39,39.0,171,11.83,Low,Yes,Severe,1
TXN04697,U04697,18.0,Other,5.23,3.48,3.71,4.57,8.93,181.0,110,7.53,High,No,,0
TXN04698,U04698,24.0,Other,10.79,3.44,1.8,3.38,7.54,135.0,35,,High,No,Severe,1
TXN04699,U04699,,Female,3.19,2.07,1.61,1.14,5.16,84.0,120,4.53,Medium,No,Mild,0
TXN04700,U04700,30.0,Male,4.99,2.62,3.01,2.65,8.89,161.0,44,6.01,High,Yes,,0
TXN04701,U04701,24.0,Female,10.75,5.48,3.87,1.51,,145.0,167,13.12,High,Yes,Moderate,1
TXN04702,U04702,35.0,Other,7.01,5.66,2.95,3.24,4.71,213.0,38,7.95,Low,No,Severe,1
TXN04703,U04703,24.0,Male,9.66,3.96,2.83,2.41,4.53,65.0,168,10.48,High,Yes,Moderate,1
TXN04704,U04704,20.0,Other,5.11,2.94,2.98,2.27,6.63,88.0,16,7.27,Medium,Yes,Mild,0
TXN04705,U04705,27.0,Other,8.42,0.93,3.87,5.9,7.22,157.0,49,9.41,Medium,No,Severe,1
TXN04706,U04706,25.0,Male,7.91,1.31,1.73,1.73,5.57,23.0,19,10.2,Low,Yes,,0
TXN04707,U04707,31.0,Other,9.75,4.61,3.33,1.59,7.66,37.0,91,12.05,Low,No,Severe,1
TXN04708,U04708,,Male,3.69,2.09,1.46,5.46,4.89,191.0,96,5.53,High,Yes,,0
TXN04709,U04709,30.0,Other,9.3,3.85,1.15,5.44,8.09,248.0,163,10.26,Low,Yes,,1
TXN04710,U04710,34.0,Other,8.21,5.51,1.37,4.22,8.95,73.0,179,10.33,Low,Yes,Moderate,1
TXN04711,U04711,35.0,Other,8.39,3.35,0.3,0.54,5.21,57.0,51,10.52,High,No,,1
TXN04712,U04712,32.0,Female,7.67,4.91,0.36,5.4,5.89,51.0,16,9.44,High,Yes,Severe,1
TXN04713,U04713,26.0,Other,4.36,1.86,1.17,1.97,7.91,43.0,141,6.11,High,No,Mild,0
TXN04714,U04714,33.0,Male,3.39,1.68,0.52,4.19,5.35,34.0,169,4.05,Medium,Yes,,0
TXN04715,U04715,27.0,Male,8.77,4.56,1.78,3.68,8.15,81.0,94,11.52,Low,Yes,Severe,1
TXN04716,U04716,29.0,Male,3.41,3.84,1.56,1.09,8.63,215.0,55,4.97,High,No,Mild,0
TXN04717,U04717,35.0,Other,7.22,4.81,3.15,5.09,8.64,176.0,121,7.94,Medium,No,Severe,1
TXN04718,U04718,23.0,Male,8.07,2.79,2.9,0.61,5.27,170.0,141,9.49,High,Yes,Moderate,1
TXN04719,U04719,27.0,Male,3.57,4.47,2.11,5.71,6.05,171.0,177,4.52,Low,No,Severe,1
TXN04720,U04720,21.0,Female,7.31,3.57,3.38,2.29,5.03,247.0,53,10.04,High,Yes,Mild,0
TXN04721,U04721,31.0,Female,11.47,5.03,1.1,3.6,6.18,31.0,144,12.72,High,No,Moderate,1
TXN04722,U04722,18.0,other,11.23,1.19,0.2,2.06,5.45,25.0,149,13.8,High,No,Severe,1
TXN04723,U04723,30.0,Other,5.02,1.41,2.99,5.3,5.83,79.0,74,7.22,Medium,Yes,,0
TXN04724,U04724,20.0,Female,3.54,3.14,1.91,0.65,5.57,74.0,96,5.4,Low,No,,0
TXN04725,U04725,23.0,Other,7.22,4.18,2.97,5.08,6.17,249.0,28,9.95,High,Yes,Moderate,1
TXN04726,U04726,30.0,Female,10.68,1.95,1.52,2.21,6.04,91.0,71,13.2,Medium,Yes,Moderate,1
TXN04727,U04727,29.0,Male,8.98,2.99,1.15,2.81,5.83,79.0,65,11.95,Low,No,Moderate,1
TXN04728,U04728,19.0,Male,9.0,5.13,2.81,3.51,4.87,50.0,107,,Medium,Yes,Severe,1
TXN04729,U04729,31.0,Male,4.13,1.34,3.8,3.44,4.65,211.0,167,6.64,Medium,Yes,Mild,0
TXN04730,U04730,32.0,Female,11.41,1.81,0.27,4.98,8.26,243.0,67,13.65,Medium,No,Severe,1
TXN04731,U04731,35.0,Other,6.07,4.12,3.42,5.4,4.54,156.0,19,7.51,High,No,Severe,1
TXN04732,U04732,22.0,Other,7.05,2.53,0.85,1.51,,91.0,116,8.36,High,Yes,Moderate,1
TXN04733,U04733,21.0,Male,5.3,1.12,0.67,1.13,5.69,206.0,131,7.27,High,Yes,,0
TXN04734,U04734,18.0,Female,7.05,2.95,0.3,4.28,6.4,35.0,40,9.39,High,Yes,Mild,0
TXN04735,U04735,25.0,Male,5.78,3.84,2.26,1.62,4.93,112.0,71,7.91,Low,No,Mild,0
TXN04736,U04736,21.0,Other,7.45,2.3,3.27,5.65,6.96,45.0,62,10.29,Low,No,Mild,0
TXN04737,U04737,19.0,Male,3.3,2.22,0.79,5.12,6.0,158.0,36,5.13,Medium,Yes,,0
TXN04738,U04738,22.0,Male,8.05,5.74,1.07,5.87,6.89,145.0,110,11.0,Medium,No,Moderate,1
TXN04739,U04739,29.0,Other,3.73,3.59,2.69,4.39,5.22,131.0,94,4.68,High,No,,0
TXN04740,U04740,34.0,Other,5.67,2.63,0.93,5.4,5.75,93.0,140,7.34,High,Yes,Mild,0
TXN04741,U04741,,Other,8.51,5.12,2.97,1.59,7.52,229.0,53,9.02,Medium,Yes,Severe,1
TXN04742,U04742,32.0,Female,3.05,1.88,1.42,4.44,7.82,79.0,17,4.27,Medium,No,,0
TXN04743,U04743,35.0,Other,11.26,5.06,2.76,3.34,5.82,76.0,76,13.44,Low,Yes,Severe,1
TXN04744,U04744,18.0,Other,4.29,0.62,3.92,0.78,4.98,195.0,16,5.35,Low,Yes,,0
TXN04745,U04745,27.0,Other,3.11,2.39,3.9,3.08,8.07,63.0,33,5.74,Low,No,Mild,0
TXN04746,U04746,27.0,Male,5.11,0.83,0.85,5.6,8.69,182.0,137,8.04,Medium,Yes,,0
TXN04747,U04747,35.0,Male,4.31,3.99,2.23,5.58,4.86,137.0,36,6.26,Medium,Yes,Mild,0
TXN04748,U04748,22.0,Other,11.19,1.17,1.52,2.42,5.82,156.0,93,12.78,High,No,,1
TXN04749,U04749,35.0,Other,7.0,0.79,3.83,1.42,6.86,215.0,54,9.38,Medium,Yes,Moderate,1
TXN04750,U04750,26.0,Female,5.15,5.35,1.91,4.32,4.63,117.0,105,6.51,Medium,Yes,Severe,1
TXN04751,U04751,35.0,Other,11.34,-1.38,2.88,1.86,4.63,45.0,144,12.73,high,Yes,Severe,1
TXN04752,U04752,20.0,Female,5.28,4.13,2.09,1.47,5.51,182.0,83,8.04,,No,Severe,1
TXN04753,U04753,20.0,Female,7.81,5.7,2.57,5.46,8.41,204.0,66,10.38,Low,No,Moderate,1
TXN04754,U04754,22.0,Male,10.95,4.47,3.88,1.02,5.47,86.0,127,11.92,High,Yes,Severe,1
TXN04755,U04755,23.0,Other,10.76,2.27,1.39,5.02,7.6,68.0,89,12.84,Low,No,Moderate,1
TXN04756,U04756,29.0,Female,7.17,3.0,0.44,3.57,7.86,84.0,159,8.01,High,Yes,Moderate,1
TXN04757,U04757,29.0,Female,4.23,3.99,2.81,4.01,4.98,20.0,146,6.62,Low,No,Mild,0
TXN04758,U04758,32.0,Female,5.48,2.76,3.43,3.7,7.89,58.0,110,6.02,Medium,Yes,,0
TXN04759,U04759,25.0,Female,6.74,5.16,0.8,4.66,5.54,48.0,61,7.49,Medium,Yes,Moderate,1
TXN04760,U04760,19.0,Male,8.84,0.82,3.95,3.42,8.13,85.0,58,11.27,High,No,Moderate,1
TXN04761,U04761,25.0,Female,3.6,1.47,1.44,2.26,8.99,92.0,137,4.76,Medium,Yes,Mild,0
TXN04762,U04762,33.0,Male,5.05,,0.4,0.59,35.7,31.0,57,7.83,High,No,Severe,1
TXN04763,U04763,24.0,Male,9.88,4.27,0.81,5.5,7.26,244.0,115,,High,Yes,Severe,1
TXN04764,U04764,28.0,,10.81,1.4,0.42,2.29,5.17,225.0,121,,Medium,No,Moderate,1
TXN04765,U04765,35.0,Female,8.43,4.03,0.63,2.75,6.65,42.0,68,10.01,High,Yes,Severe,1
TXN04766,U04766,32.0,Female,4.97,4.86,0.48,4.55,6.56,217.0,129,7.94,High,No,Moderate,1
TXN04767,U04767,26.0,Other,7.38,4.55,0.1,2.04,5.52,77.0,128,9.71,,No,Moderate,1
TXN04768,U04768,31.0,Female,4.24,2.69,3.17,2.0,7.09,188.0,27,6.62,Low,Yes,,0
TXN04769,U04769,34.0,Other,11.53,1.45,2.83,4.02,8.21,162.0,163,14.22,Medium,No,Moderate,1
TXN04770,U04770,29.0,Female,33.21,1.72,0.74,1.1,8.77,161.0,41,13.12,Low,No,Severe,1
TXN04771,U04771,25.0,Female,5.96,4.2,3.71,2.44,7.59,227.0,178,8.02,Low,No,,1
TXN04772,U04772,34.0,Other,6.09,5.96,0.15,2.12,7.27,86.0,131,8.48,High,Yes,Moderate,1
TXN04773,U04773,30.0,Other,9.98,5.63,2.6,2.63,6.35,59.0,171,12.84,High,No,Moderate,1
TXN04774,U04774,30.0,Female,7.86,5.35,0.93,4.94,6.42,210.0,140,9.49,Medium,Yes,,1
TXN04775,U04775,25.0,Male,10.77,1.2,0.95,0.56,8.06,135.0,107,12.19,Medium,Yes,Severe,1
TXN04776,U04776,24.0,Other,11.58,1.77,2.0,0.78,4.8,101.0,53,14.06,High,Yes,,1
TXN04777,U04777,33.0,Female,8.38,5.92,1.93,4.03,7.11,148.0,152,10.58,Low,Yes,Severe,1
TXN04778,U04778,20.0,Female,6.73,1.94,3.55,3.54,4.52,247.0,158,7.3,Low,Yes,Moderate,1
TXN04779,U04779,30.0,Female,6.9,5.85,1.65,1.01,7.65,,158,8.48,Medium,Yes,Severe,1
TXN04780,U04780,33.0,Other,10.33,2.14,0.87,4.97,5.4,213.0,161,11.27,High,No,Moderate,1
TXN04781,U04781,21.0,Female,4.69,2.67,2.4,3.0,7.95,167.0,157,6.1,Medium,No,,0
TXN04782,U04782,24.0,Male,10.54,3.62,3.82,5.73,7.56,194.0,131,11.1,,No,,1
TXN04783,U04783,19.0,Female,9.77,1.23,1.07,5.31,7.6,226.0,51,11.74,Medium,No,Severe,1
TXN04784,U04784,21.0,Male,7.51,5.13,0.31,2.86,6.93,145.0,74,10.21,Low,Yes,Moderate,1
TXN04785,U04785,32.0,Male,8.12,3.08,1.53,4.18,4.74,60.0,18,8.68,Low,No,Severe,1
TXN04786,U04786,24.0,Male,7.6,,1.37,1.49,,99.0,40,8.51,Medium,No,Moderate,1
TXN04787,U04787,21.0,Other,4.33,5.35,0.09,2.49,9.0,185.0,21,6.27,Low,Yes,Moderate,1
TXN04788,U04788,30.0,Female,6.0,2.41,1.32,2.22,6.5,119.0,96,7.54,High,Yes,Mild,0
TXN04789,U04789,28.0,Other,3.24,3.8,3.5,2.74,6.8,177.0,138,4.67,Medium,Yes,,0
TXN04790,U04790,24.0,Female,9.4,1.05,2.77,5.2,6.32,96.0,75,11.93,High,No,Severe,1
TXN04791,U04791,19.0,Female,8.4,3.71,3.99,2.78,7.09,209.0,155,9.18,High,Yes,,1
TXN04792,U04792,20.0,Other,3.54,2.17,0.24,1.03,4.97,188.0,123,4.67,High,Yes,Mild,0
TXN04793,U04793,35.0,Female,11.09,3.07,1.26,5.6,5.35,45.0,51,13.2,Medium,No,Moderate,1
TXN04794,U04794,24.0,Other,11.65,3.48,2.0,0.92,7.62,197.0,174,13.0,High,No,Moderate,1
TXN04795,U04795,32.0,Female,8.77,0.8,2.27,5.46,7.79,221.0,141,9.78,High,Yes,Moderate,1
TXN04796,U04796,20.0,Male,5.31,5.75,0.77,4.09,8.55,197.0,121,7.63,High,No,Severe,1
TXN04797,U04797,18.0,Other,10.4,4.71,3.77,4.98,8.69,28.0,156,13.35,Medium,No,Moderate,1
TXN04798,U04798,24.0,Other,11.45,1.93,1.94,0.87,5.53,239.0,57,14.19,Low,No,Severe,1
TXN04799,U04799,27.0,Female,6.57,2.23,3.59,1.71,7.66,41.0,175,7.7,Medium,No,Mild,0
TXN04800,U04800,24.0,Female,10.78,1.48,0.9,1.14,7.12,166.0,54,11.91,Medium,No,Moderate,1
TXN04801,U04801,26.0,Male,3.44,2.3,2.85,4.39,4.68,105.0,113,5.24,Medium,Yes,Mild,0
TXN04802,U04802,33.0,Other,4.89,0.81,2.26,5.48,8.15,87.0,44,5.96,Low,No,,0
TXN04803,U04803,18.0,Other,11.21,5.22,3.74,4.92,8.25,34.0,156,14.08,High,Yes,Moderate,1
TXN04804,U04804,34.0,Other,4.82,3.75,0.58,4.71,5.43,138.0,22,5.95,Medium,Yes,,0
TXN04805,U04805,34.0,Male,6.69,,0.66,2.14,4.66,55.0,143,8.33,Medium,No,Mild,0
TXN04806,U04806,29.0,Female,10.44,3.88,2.7,5.98,6.92,105.0,100,12.3,Medium,Yes,Moderate,1
TXN04807,U04807,19.0,Other,8.81,1.35,2.05,1.58,7.78,95.0,151,11.63,Medium,No,Severe,1
TXN04808,U04808,21.0,Male,4.2,5.12,3.97,5.64,7.23,248.0,104,7.02,Low,Yes,Moderate,1
TXN04809,U04809,28.0,Male,4.91,2.69,0.44,2.6,6.26,203.0,156,7.12,High,No,,0
TXN04810,U04810,26.0,Other,3.65,,3.32,3.84,7.34,195.0,148,4.32,Medium,Yes,Moderate,1
TXN04811,U04811,28.0,Female,8.64,1.89,2.48,2.26,8.25,94.0,105,9.25,High,No,Severe,1
TXN04812,U04812,35.0,Other,7.66,2.35,2.06,5.01,,181.0,26,9.13,Low,No,Mild,0
TXN04813,U04813,35.0,Female,7.28,3.4,3.84,3.68,5.8,183.0,154,9.95,Medium,No,Mild,0
TXN04814,U04814,19.0,Other,4.31,2.63,3.02,0.69,7.36,172.0,93,4.93,High,Yes,,0
TXN04815,U04815,34.0,Male,8.16,0.6,3.66,4.87,6.74,147.0,64,8.79,High,Yes,Severe,1
TXN04816,U04816,18.0,Female,4.47,3.69,0.83,5.74,8.09,139.0,129,5.12,Low,No,,0
TXN04817,U04817,25.0,Male,7.87,1.06,3.11,5.65,7.63,170.0,176,8.63,Low,Yes,Moderate,1
TXN04818,U04818,25.0,Female,4.26,,3.03,3.3,5.67,185.0,19,5.52,Low,No,,0
TXN04819,U04819,26.0,Male,4.6,1.03,2.69,1.12,7.85,215.0,98,5.85,Medium,No,,0
TXN04820,U04820,22.0,Male,9.1,4.66,2.79,0.6,7.61,119.0,151,9.83,Low,No,Moderate,1
TXN04821,U04821,33.0,Male,7.36,3.69,2.98,1.77,8.73,182.0,176,8.7,Low,No,Moderate,1
TXN04822,U04822,32.0,Male,4.71,3.21,0.23,0.72,,192.0,91,5.23,Medium,Yes,,0
TXN04823,U04823,20.0,Male,7.0,2.38,1.7,4.39,7.38,243.0,67,9.75,Medium,Yes,Moderate,1
TXN04824,U04824,26.0,Female,6.03,5.03,0.34,3.8,5.63,41.0,55,7.85,Medium,No,Severe,1
TXN04825,U04825,32.0,Other,6.11,2.11,3.58,5.82,8.17,217.0,66,7.57,Low,Yes,Mild,0
TXN04826,U04826,27.0,Male,7.71,1.02,2.03,2.45,4.88,169.0,163,9.86,Low,No,Mild,0
TXN04827,U04827,27.0,Female,6.42,5.6,1.88,5.8,8.03,200.0,56,8.11,Low,Yes,,1
TXN04828,U04828,32.0,Male,7.84,1.77,1.22,4.29,6.25,60.0,100,10.27,High,Yes,Mild,0
TXN04829,U04829,,Male,8.69,3.93,3.34,2.88,7.32,98.0,129,10.88,Medium,Yes,Moderate,1
TXN04830,U04830,33.0,Female,4.41,5.26,2.37,4.43,7.22,186.0,37,5.53,Low,No,Moderate,1
